filename,Tmax,T50,polymer_weight,cat_weight,coke_weight,num_loading,num_run
025_NF_1_PP1-004_All_HL_ZY_S240301_1_1.txt,257.18,248.16,4.5486640000000005,2.416439,0.030387000000000164,1,1
025_NF_1_PP1-004_All_HL_ZY_S240302_1_2.txt,294.84,280.32,4.772648,1.497262,0.028387999999999858,2,1
025_NF_1_PP1-004_All_HL_ZY_S240303_1_3.txt,323.13,310.87,4.890772,1.088792,0.04508800000000002,3,1
