filename,Tmax,T50,polymer_weight,cat_weight,coke_weight,num_loading,num_run
004_NF_1_PP1-004_K_LL_ZY_P_1_1.txt,237.38,226.71,4.587654,2.090083,0.07002100000000011,1,1
004_NF_1_PP1-004_K_LL_ZY_P_1_2.txt,266.99,249.31,4.611502,1.030052,0.03692399999999996,2,1
004_NF_1_PP1-004_K_LL_ZY_P_1_3.txt,291.85,265.92,4.727831,0.660165,0.025541999999999954,3,1
004_NF_1_PP1-004_K_LL_ZY_S040101_2_1.txt,239.04,227.36,4.556184,2.038186,0.05084700000000009,1,2
004_NF_1_PP1-004_K_LL_ZY_S040102_2_2.txt,272.11,253.84,4.682709,1.037267,0.02750700000000017,2,2
004_NF_1_PP1-004_K_LL_ZY_S040103_2_3.txt,301.46,277.44,4.806185,0.666771,0.019140000000000046,3,2
004_NF_1_PP1-004_K_LL_ZY_S040201_3_1.txt,243.17,232.24,4.708081999999999,2.044859,0.04566399999999993,1,3
004_NF_1_PP1-004_K_LL_ZY_S040202_3_2.txt,283.24,261.06,4.650627999999999,1.040892,0.022459000000000007,2,3
004_NF_1_PP1-004_K_LL_ZY_S040203_3_3.txt,322.56,298.9,4.721631,0.669617,0.015039999999999942,3,3
