filename,Tmax,T50,polymer_weight,cat_weight,coke_weight,num_loading,num_run
007_NF_1_PP1-004_SiO2_LL_ZY_P_1_1.txt,253.85,240.83,4.723292000000001,1.918842,0.04007500000000008,1,1
007_NF_1_PP1-004_SiO2_LL_ZY_P_1_2.txt,289.08,269.05,4.7843350000000004,0.95163,0.020697999999999994,2,1
007_NF_1_PP1-004_SiO2_LL_ZY_P_1_3.txt,305.21,283.34,4.70693,0.5707,0.01748000000000005,3,1
007_NF_1_PP1-004_SiO2_LL_ZY_S070101_2_1.txt,255.23,242.54,4.724714,1.923585,0.030555999999999806,1,2
007_NF_1_PP1-004_SiO2_LL_ZY_S070102_2_2.txt,283.37,266.09,4.65466,0.948683,0.01446499999999995,2,2
007_NF_1_PP1-004_SiO2_LL_ZY_S070103_2_3.txt,304.6,285.24,4.71069,0.564738,0.01788600000000007,3,2
007_NF_1_PP1-004_SiO2_LL_ZY_S070201_3_1.txt,254.31,241.55,4.5910079999999995,1.922264,0.029471999999999943,1,3
007_NF_1_PP1-004_SiO2_LL_ZY_S070202_3_2.txt,285.95,268.76,4.7363,0.94831,0.01541300000000001,2,3
007_NF_1_PP1-004_SiO2_LL_ZY_S070203_3_3.txt,308.07,288.12,4.733962,0.553017,0.018903000000000003,3,3
