filename,Tmax,T50,polymer_weight,cat_weight,coke_weight,num_loading,num_run,rate_temp
024_NF_1_RPW_All_HL_ZY_P_1_1.txt,411.02,406.26,4.684233,2.06654,0.09901800000000005,1,1,-0.043552094938433324
024_NF_1_RPW_All_HL_ZY_P_1_2.txt,413.37,406.46,4.629592000000001,1.177071,0.09735800000000006,2,1,-0.044066120800456667
024_NF_1_RPW_All_HL_ZY_P_1_3.txt,416.7,412.03,4.525764,0.775342,0.06781900000000007,3,1,-0.04375126946865623
024_NF_1_RPW_All_HL_ZY_S240101_2_1.txt,416.22,411.47,4.503982000000001,2.27047,0.14051500000000017,1,2,0.0
024_NF_1_RPW_All_HL_ZY_S240102_2_2.txt,416.87,412.87,4.638738,1.353732,0.11524400000000012,2,2,-0.043979237527103275
024_NF_1_RPW_All_HL_ZY_S240103_2_3.txt,434.43,422.51,4.34978,0.935065,0.09149699999999994,3,2,0.0
024_NF_1_RPW_All_HL_ZY_S240201_3_1.txt,411.89,407.22,4.591787,2.415897,0.11626099999999973,1,3,0.0
024_NF_1_RPW_All_HL_ZY_S240202_3_2.txt,411.59,408.18,4.427423,1.496856,0.11012900000000014,2,3,-0.04607830792991047
024_NF_1_RPW_All_HL_ZY_S240203_3_3.txt,430.49,425.82,4.602458,1.088385,0.11765000000000003,3,3,0.0
