,wavenumber,absorbance,absorbance_byweight
0,4000.122314453125,0.005221069,0.00049333996
1,3999.6401977539062,0.0053726435,0.0005076623
2,3999.1580810546875,0.005511403,0.00052077376
3,3998.6759643554688,0.005618334,0.0005308776
4,3998.19384765625,0.005680263,0.00053672935
5,3997.7117309570312,0.0056945086,0.0005380754
6,3997.2296142578125,0.005666256,0.0005354058
7,3996.7474975585938,0.005607307,0.0005298357
8,3996.265380859375,0.00553447,0.00052295334
9,3995.7832641601562,0.005466342,0.00051651587
10,3995.3011474609375,0.0054153204,0.0005116949
11,3994.8190307617188,0.005389333,0.00050923927
12,3994.3369140625,0.005387366,0.0005090534
13,3993.8547973632812,0.005398929,0.000510146
14,3993.3726806640625,0.0054095984,0.0005111542
15,3992.8905639648438,0.0054044724,0.00051066984
16,3992.408447265625,0.0053731203,0.00050770736
17,3991.9263305664062,0.005313337,0.0005020584
18,3991.4442138671875,0.005235672,0.00049471983
19,3990.9620971679688,0.0051552057,0.00048711654
20,3990.47998046875,0.0050923824,0.00048118038
21,3989.9978637695312,0.005064547,0.0004785502
22,3989.5157470703125,0.0050799847,0.0004800089
23,3989.0336303710938,0.0051354766,0.00048525236
24,3988.551513671875,0.0052194595,0.0004931879
25,3988.0693969726562,0.0053112507,0.0005018613
26,3987.5872802734375,0.005389452,0.00050925056
27,3987.1051635742188,0.0054404736,0.0005140716
28,3986.623046875,0.005456388,0.00051557535
29,3986.1409301757812,0.0054405928,0.00051408284
30,3985.6588134765625,0.005404949,0.0005107149
31,3985.1766967773438,0.005364716,0.00050691323
32,3984.694580078125,0.005331993,0.00050382124
33,3984.2124633789062,0.005315423,0.0005022555
34,3983.7303466796875,0.0053130984,0.0005020359
35,3983.2482299804688,0.0053159,0.00050230057
36,3982.76611328125,0.005312562,0.0005019852
37,3982.2839965820312,0.0052914023,0.0004999858
38,3981.8018798828125,0.00524652,0.00049574487
39,3981.3197631835938,0.0051816106,0.0004896116
40,3980.837646484375,0.005107641,0.00048262218
41,3980.3555297851562,0.0050389767,0.00047613404
42,3979.8734130859375,0.0049909353,0.0004715946
43,3979.3912963867188,0.0049722195,0.00046982613
44,3978.9091796875,0.004982233,0.00047077233
45,3978.4270629882812,0.005013168,0.00047369537
46,3977.9449462890625,0.00505054,0.00047722665
47,3977.4628295898438,0.0050774813,0.00047977237
48,3976.980712890625,0.0050819516,0.00048019475
49,3976.4985961914062,0.0050572157,0.00047785745
50,3976.0164794921875,0.0050020814,0.0004726478
51,3975.5343627929688,0.004922807,0.00046515718
52,3975.05224609375,0.004827976,0.00045619658
53,3974.5701293945312,0.004728079,0.00044675724
54,3974.0880126953125,0.0046350956,0.00043797123
55,3973.6058959960938,0.004558921,0.00043077348
56,3973.123779296875,0.0045077205,0.00042593552
57,3972.6416625976562,0.0044873953,0.000424015
58,3972.1595458984375,0.004499078,0.0004251189
59,3971.6774291992188,0.0045383573,0.00042883042
60,3971.1953125,0.0045951605,0.00043419775
61,3970.7131958007812,0.004657328,0.00044007198
62,3970.2310791015625,0.0047113895,0.00044518025
63,3969.7489624023438,0.0047464967,0.00044849754
64,3969.266845703125,0.0047584176,0.00044962397
65,3968.7847290039062,0.0047473907,0.00044858202
66,3968.3026123046875,0.0047190785,0.0004459068
67,3967.8204956054688,0.004679799,0.00044219528
68,3967.33837890625,0.004633665,0.00043783608
69,3966.8562622070312,0.004582882,0.00043303755
70,3966.3741455078125,0.004527092,0.00042776595
71,3965.8920288085938,0.00446558,0.00042195368
72,3965.409912109375,0.004398942,0.00041565704
73,3964.9277954101562,0.004332304,0.0004093604
74,3964.4456787109375,0.0042714477,0.00040361006
75,3963.9635620117188,0.00422287,0.00039901992
76,3963.4814453125,0.0041922927,0.0003961307
77,3962.9993286132812,0.0041823983,0.00039519576
78,3962.5172119140625,0.004192829,0.00039618136
79,3962.0350952148438,0.0042212605,0.00039886788
80,3961.552978515625,0.0042650104,0.0004030018
81,3961.0708618164062,0.0043199062,0.0004081889
82,3960.5887451171875,0.0043813586,0.00041399556
83,3960.1066284179688,0.0044431686,0.00041983603
84,3959.62451171875,0.0044957995,0.0004248091
85,3959.1423950195312,0.004529953,0.0004280363
86,3958.6602783203125,0.004537523,0.00042875155
87,3958.1781616210938,0.004514098,0.00042653817
88,3957.696044921875,0.0044620037,0.00042161575
89,3957.2139282226562,0.0043895245,0.00041476716
90,3956.7318115234375,0.00430578,0.00040685412
91,3956.2496948242188,0.0042208433,0.00039882844
92,3955.767578125,0.0041407347,0.00039125895
93,3955.2854614257812,0.0040652156,0.00038412315
94,3954.8033447265625,0.003991306,0.0003771394
95,3954.3212280273438,0.0039185286,0.00037026266
96,3953.839111328125,0.003846705,0.00036347602
97,3953.3569946289062,0.0037814975,0.00035731457
98,3952.8748779296875,0.0037320256,0.00035263994
99,3952.3927612304688,0.0037026405,0.00034986335
100,3951.91064453125,0.003693819,0.0003490298
101,3951.4285278320312,0.0036993623,0.0003495536
102,3950.9464111328125,0.003706634,0.0003502407
103,3950.4642944335938,0.0037027597,0.0003498746
104,3949.982177734375,0.003682077,0.0003479203
105,3949.5000610351562,0.00364542,0.00034445658
106,3949.0179443359375,0.0036028624,0.00034043528
107,3948.5358276367188,0.003568828,0.0003372194
108,3948.0537109375,0.0035544634,0.00033586205
109,3947.5715942382812,0.0035636425,0.0003367294
110,3947.0894775390625,0.0035921335,0.0003394215
111,3946.6073608398438,0.003627479,0.0003427613
112,3946.125244140625,0.0036568642,0.00034553793
113,3945.6431274414062,0.0036725998,0.0003470248
