,wavenumber,absorbance,absorbance_byweight
0,4000.122314453125,0.009011984,0.00072832586
1,3999.6401977539062,0.008950472,0.00072335463
2,3999.1580810546875,0.008909464,0.00072004047
3,3998.6759643554688,0.008879542,0.0007176223
4,3998.19384765625,0.008839965,0.0007144237
5,3997.7117309570312,0.008764744,0.00070834457
6,3997.2296142578125,0.008640766,0.000698325
7,3996.7474975585938,0.0084728,0.0006847504
8,3996.265380859375,0.008279443,0.0006691237
9,3995.7832641601562,0.008090258,0.00065383426
10,3995.3011474609375,0.007929802,0.00064086664
11,3994.8190307617188,0.0078104734,0.00063122285
12,3994.3369140625,0.0077267885,0.00062445964
13,3993.8547973632812,0.0076631308,0.00061931496
14,3993.3726806640625,0.0075907707,0.000613467
15,3992.8905639648438,0.007485628,0.0006049696
16,3992.408447265625,0.0073292255,0.0005923296
17,3991.9263305664062,0.0071189404,0.0005753349
18,3991.4442138671875,0.00686872,0.00055511267
19,3990.9620971679688,0.0066120625,0.00053437025
20,3990.47998046875,0.0063966513,0.00051696127
21,3989.9978637695312,0.006277919,0.0005073656
22,3989.5157470703125,0.00630641,0.0005096682
23,3989.0336303710938,0.006517172,0.00052670145
24,3988.551513671875,0.0069162846,0.0005589567
25,3988.0693969726562,0.0074748993,0.00060410256
26,3987.5872802734375,0.008129597,0.00065701356
27,3987.1051635742188,0.008800507,0.0007112348
28,3986.623046875,0.009397507,0.00075948285
29,3986.1409301757812,0.009842634,0.00079545693
30,3985.6588134765625,0.010085344,0.00081507216
31,3985.1766967773438,0.010108352,0.00081693154
32,3984.694580078125,0.009929061,0.00080244173
33,3984.2124633789062,0.009588361,0.0007749072
34,3983.7303466796875,0.009145856,0.0007391451
35,3983.2482299804688,0.0086660385,0.00070036744
36,3982.76611328125,0.008205295,0.0006631313
37,3982.2839965820312,0.0078092813,0.00063112646
38,3981.8018798828125,0.007506013,0.0006066171
39,3981.3197631835938,0.007302046,0.00059013296
40,3980.837646484375,0.0071851015,0.00058068184
41,3980.3555297851562,0.0071362257,0.0005767318
42,3979.8734130859375,0.0071281195,0.0005760767
43,3979.3912963867188,0.007139683,0.0005770112
44,3978.9091796875,0.0071611404,0.0005787454
45,3978.4270629882812,0.007194519,0.00058144296
46,3977.9449462890625,0.007247567,0.00058573013
47,3977.4628295898438,0.0073292255,0.0005923296
48,3976.980712890625,0.00744009,0.0006012894
49,3976.4985961914062,0.007565737,0.00061144383
50,3976.0164794921875,0.007686019,0.00062116474
51,3975.5343627929688,0.007772684,0.0006281688
52,3975.05224609375,0.0078048706,0.00063077
53,3974.5701293945312,0.0077779293,0.0006285927
54,3974.0880126953125,0.007707596,0.0006229085
55,3973.6058959960938,0.0076258183,0.00061629945
56,3973.123779296875,0.007573843,0.00061209896
57,3972.6416625976562,0.007591367,0.00061351515
58,3972.1595458984375,0.007700324,0.0006223208
59,3971.6774291992188,0.0079061985,0.00063895906
60,3971.1953125,0.008187771,0.00066171505
61,3970.7131958007812,0.008506298,0.0006874576
62,3970.2310791015625,0.008816242,0.00071250653
63,3969.7489624023438,0.009068608,0.0007329021
64,3969.266845703125,0.009224653,0.0007455133
65,3968.7847290039062,0.009262204,0.0007485481
66,3968.3026123046875,0.00917244,0.0007412935
67,3967.8204956054688,0.008960724,0.00072418316
68,3967.33837890625,0.008644104,0.0006985947
69,3966.8562622070312,0.008247018,0.00066650327
70,3966.3741455078125,0.0077929497,0.0006298066
71,3965.8920288085938,0.007311702,0.00059091335
72,3965.409912109375,0.006836772,0.0005525307
73,3964.9277954101562,0.006402135,0.00051740446
74,3964.4456787109375,0.006050825,0.00048901245
75,3963.9635620117188,0.005825758,0.0004708231
76,3963.4814453125,0.0057599545,0.00046550503
77,3962.9993286132812,0.0058734417,0.00047467678
78,3962.5172119140625,0.006161928,0.00049799157
79,3962.0350952148438,0.0065897703,0.00053256867
80,3961.552978515625,0.0070955753,0.00057344657
81,3961.0708618164062,0.0076067448,0.000614758
82,3960.5887451171875,0.008046627,0.00065030815
83,3960.1066284179688,0.008357048,0.0006753956
84,3959.62451171875,0.008512497,0.0006879586
85,3959.1423950195312,0.008518696,0.00068845955
86,3958.6602783203125,0.008415103,0.0006800875
87,3958.1781616210938,0.008256435,0.00066726434
88,3957.696044921875,0.008102417,0.000654817
89,3957.2139282226562,0.007997751,0.0006463581
90,3956.7318115234375,0.007962704,0.0006435257
91,3956.2496948242188,0.007984757,0.000645308
92,3955.767578125,0.008026242,0.0006486607
93,3955.2854614257812,0.008039117,0.0006497012
94,3954.8033447265625,0.00797379,0.00064442167
95,3954.3212280273438,0.0078008175,0.00063044246
96,3953.839111328125,0.007522464,0.0006079466
97,3953.3569946289062,0.0071733,0.00057972805
98,3952.8748779296875,0.0068110228,0.0005504497
99,3952.3927612304688,0.006499648,0.0005252852
100,3951.91064453125,0.0062930584,0.00050858915
101,3951.4285278320312,0.006213069,0.0005021246
102,3950.9464111328125,0.0062452555,0.00050472585
103,3950.4642944335938,0.006344795,0.0005127704
104,3949.982177734375,0.006451249,0.00052137376
105,3949.5000610351562,0.006511688,0.00052625826
106,3949.0179443359375,0.0064963102,0.00052501546
107,3948.5358276367188,0.0064071417,0.00051780907
108,3948.0537109375,0.0062730312,0.0005069706
109,3947.5715942382812,0.006137371,0.0004960069
110,3947.0894775390625,0.0060317516,0.000487471
111,3946.6073608398438,0.0059776306,0.00048309707
112,3946.125244140625,0.005975008,0.0004828851
113,3945.6431274414062,0.0060101748,0.0004857272
114,3945.1610107421875,0.0060669184,0.0004903131
